ID,PredictedProb
918,0.791096
920,0.966475
923,0.867633
926,0.834397
927,0.676287
929,0.706808
930,0.73325
931,0.942422
932,0.906728
933,0.674602
934,0.825586
936,0.698752
939,0.671292
941,0.893308
943,0.637472
947,0.642943
948,0.808528
949,1.02338
950,0.520397
951,0.719416
952,0.656687
953,0.990747
956,0.849386
961,0.691187
962,0.667868
968,0.817971
971,0.948691
972,0.978593
977,0.949493
981,0.793671
985,0.792563
987,0.935297
989,1.00263
993,0.943302
994,0.453484
997,0.977477
998,0.482009
999,0.910266
1002,0.737766
1003,0.937516
1004,0.971941
1005,0.562534
1007,0.684426
1008,0.892722
1014,0.95453
1016,0.833437
1021,0.62671
1023,0.895812
1026,0.896614
1028,0.783231
1029,0.71756
1030,0.647806
1031,0.76619
1032,0.900259
1033,0.987782
1036,0.670471
1037,0.892342
1039,0.712605
1046,0.91542
1047,0.869667
1049,0.945817
1055,0.896228
1057,0.517553
1059,0.759764
1060,0.320607
1062,0.174466
1063,0.764243
1066,0.775208
1067,0.988173
1068,0.373263
1070,0.861279
1071,0.725007
1073,0.782525
1074,0.769665
1075,0.865873
1076,0.739186
1077,0.925205
1079,0.60683
1083,0.585543
1085,0.930253
1087,0.711312
1088,0.540652
1089,0.785042
1092,0.820413
1095,0.750955
1104,0.991789
1106,0.984727
1108,0.493628
1110,0.715254
1117,0.751545
1118,0.779117
1119,0.867824
1121,0.811781
1122,0.881119
1124,0.654073
1125,0.673408
1126,0.541096
1128,0.775737
1129,0.600998
1131,0.456532
1132,0.758558
1133,0.78586
1134,0.599416
1137,0.94078
1138,0.510148
1139,0.682814
1140,0.76193
1141,0.85144
1143,0.712752
1144,0.83051
1145,0.77049
1146,0.922238
1147,0.764475
1149,0.840232
1151,0.763039
1154,0.712173
1156,0.632686
1158,0.8375
1165,0.820569
1166,0.579626
1167,0.564716
1168,0.7397
1169,0.622927
1171,0.63521
1173,0.465849
1175,0.641105
1181,0.576706
1182,0.707633
1184,0.789537
1187,0.72948
1189,0.921973
1190,0.685694
1193,0.609353
1194,0.961132
1196,0.873685
1202,0.693371
1203,0.668778
1206,0.851164
1209,0.959056
1211,0.755724
1212,0.270123
1215,0.721776
1216,0.572109
1220,0.831141
1222,0.865923
1223,0.949185
1224,0.684095
1227,0.900074
1229,0.523887
1230,0.635303
1233,0.940272
1236,0.595032
1242,0.914453
1245,0.789486
1246,0.929871
1249,0.821453
1250,0.852774
1253,0.964753
1258,0.697128
1259,0.704724
1262,0.99345
1263,0.79617
1265,0.951825
1266,0.856411
1267,0.901828
1268,0.877895
1269,0.608598
1270,0.745785
1271,0.888682
1272,0.966246
1276,0.926514
1277,0.744448
1279,0.643338
1280,0.764783
1283,0.741605
1285,0.764618
1286,0.863727
1290,0.801417
1293,0.689928
1295,0.527333
1297,0.655983
1299,0.956579
1300,0.96924
1301,0.693783
1302,0.949548
1303,0.917019
1304,0.822734
1305,0.734132
1306,0.698003
1307,0.697637
1308,0.98857
1309,0.636773
1312,0.720608
1313,0.915503
1314,0.726695
1316,0.775264
1318,0.438614
1319,0.772525
1320,0.714544
1322,0.969461
1323,0.432638
1325,0.640614
1329,0.279946
1330,0.773251
1334,0.595823
1337,0.967471
1340,0.651957
1341,0.713303
1342,0.597685
1347,0.583717
1349,0.731719
1350,0.779922
1355,0.736406
1356,0.63796
1357,0.655692
1358,0.711485
1359,0.800506
1361,0.652302
1363,0.535688
1366,0.762464
1367,0.977024
1370,0.938532
1375,0.944662
1377,0.908938
1379,0.896569
1381,0.715181
1382,0.844873
1385,0.765755
1387,0.596809
1389,0.750632
1392,0.903252
1393,0.626342
1395,0.8414
1396,0.87773
1399,0.0519192
1400,0.0510512
1401,0.87898
1402,0.95799
1405,0.605472
1407,0.701507
1409,0.95589
1413,0.452032
1414,0.154625
1415,0.715924
1417,0.592561
1421,0.656743
1422,0.953811
1423,0.298807
1425,0.852673
1426,0.078944
1428,0.688095
1429,0.979034
1430,0.668227
1431,0.618257
1433,0.950914
1435,0.927633
1436,0.815039
1438,0.906827
1439,0.819131
1442,0.948365
1448,0.727968
1449,0.654539
1451,0.660088
1453,0.86196
1455,0.834267
1456,0.567571
1458,0.832812
1459,0.899556
1463,0.983716
1466,0.733186
1468,0.941669
1471,0.681355
1472,0.925582
1473,0.677504
1474,0.977525
1476,0.631976
1477,0.744248
1478,0.67418
1479,0.694169
1481,0.569129
1482,0.899968
1487,0.659948
1490,0.835504
1493,0.576912
1494,0.815651
1495,0.939143
1496,0.910209
1497,0.647748
1498,0.808695
1499,0.809126
1500,0.691805
1505,0.82014
1507,0.764742
1508,0.668915
1510,0.783671
1511,0.777129
1513,0.511001
1514,0.748996
1518,0.910789
1519,0.397298
1520,0.757852
1522,0.90906
1523,0.6164
1524,0.651325
1527,0.934577
1528,0.746536
1529,0.693256
1530,0.791473
1532,0.798527
1534,0.540974
1536,0.951622
1537,0.686096
1540,0.737115
1543,0.418814
1546,0.863171
1549,0.77714
1553,0.710302
1558,0.752345
1560,0.824261
1561,0.803218
1562,0.797773
1565,0.467817
1573,0.452684
1576,0.775996
1577,0.94317
1579,0.459817
1580,0.929875
1581,0.795582
1582,0.430388
1584,0.81005
1586,0.823877
1588,0.808361
1589,0.725986
1595,0.747979
1598,0.437947
1599,1.00628
1600,0.67432
1605,0.622469
1609,0.67807
1610,0.671658
1615,0.803949
1617,0.913919
1619,0.813931
1621,0.853189
1622,0.795891
1628,0.80067
1629,0.921265
1630,0.737181
1631,0.836987
1633,0.837093
1636,0.761974
1637,0.662513
1638,0.759256
1643,0.818331
1644,0.734753
1645,0.913562
1646,0.592299
1647,0.83929
1648,0.852683
1650,0.583712
1651,0.857336
1652,0.916332
1654,0.776153
1655,0.988536
1657,0.962765
1658,1.0029
1663,0.290827
1665,0.953368
1666,0.743154
1669,0.874699
1675,0.827556
1678,0.876014
1679,0.744779
1680,0.511886
1681,0.791895
1684,0.935093
1687,0.411532
1688,0.803234
1692,0.867747
1694,0.856156
1695,0.794327
1696,0.736262
1697,0.448557
1698,0.676191
1699,0.93856
1700,0.427807
1701,0.903096
1704,0.538092
1705,0.647942
1706,0.75485
1708,0.966056
1709,0.698774
1712,0.638496
1713,0.648727
1715,0.647634
1718,0.906407
1720,0.767723
1721,0.785067
1724,0.892253
1725,0.662448
1726,0.113289
1728,0.743256
1729,0.899971
1738,0.613954
1739,0.812181
1741,0.84262
1743,0.916706
1745,0.434284
1750,0.650877
1751,0.815286
1753,0.902366
1755,0.567744
1757,0.803172
1758,0.647777
1759,0.797964
1762,0.723947
1763,0.704068
1767,0.978078
1769,0.671853
1770,1.02879
1778,0.875682
1781,0.881474
1784,0.840083
1786,0.562661
1787,0.828401
1788,0.880472
1789,0.909524
1790,0.624878
1794,0.0603624
1795,0.884891
1797,0.990474
1801,0.828236
1802,0.850224
1809,0.972806
1810,0.869085
1811,0.788691
1816,0.729116
1817,0.73262
1818,0.640641
1820,0.612221
1821,0.624703
1822,0.158211
1823,0.717908
1829,0.706831
1833,0.870598
1834,0.796381
1836,0.692654
1837,0.996377
1839,0.842788
1842,0.803061
1845,0.963478
1849,0.81113
1851,0.947884
1852,0.558846
1853,0.693671
1855,0.791055
1856,0.758941
1857,0.931224
1859,0.855491
1860,0.62613
1861,0.907408
1862,0.870426
1864,0.843483
1865,0.742685
1869,0.862549
1871,0.53655
1872,0.952181
1873,0.667599
1874,0.592074
1875,0.467553
1878,0.838583
1879,0.785208
1880,0.604758
1882,0.938273
1887,0.917551
1893,0.701372
1896,0.754771
1900,0.764493
1902,0.77365
1904,0.928536
1906,0.560942
1907,0.877555
1909,0.751197
1911,0.703372
1913,0.634702
1915,0.805246
1917,0.120289
1918,0.311833
1919,0.680857
1921,0.780614
1922,0.965266
1923,0.966899
1926,0.696091
1927,0.480386
1928,0.962526
1929,0.848628
1931,0.802293
1932,0.87514
1938,0.972691
1940,0.554358
1941,0.855676
1942,0.71052
1944,0.606277
1948,0.506415
1949,0.751375
1951,0.904072
1953,0.848694
1954,0.777995
1955,0.986597
1956,0.784371
1957,0.934854
1958,0.993944
1959,0.914605
1961,0.816711
1962,0.714264
1965,0.763258
1969,0.83786
1971,0.677691
1978,0.958731
1982,0.947343
1984,0.562334
1985,0.823859
1986,0.745098
1987,0.74001
1988,0.648476
1989,0.807859
1990,0.695512
1991,0.894518
1993,0.919646
1994,0.77957
1999,0.736794
2000,0.76065
2001,0.612797
2002,0.889004
2003,0.37773
2004,0.545752
2008,0.941024
2011,0.857521
2013,0.895745
2017,0.961042
2020,0.925467
2021,0.922682
2024,0.860684
2026,0.437652
2031,0.86215
2035,0.664429
2039,0.970755
2040,0.861655
2044,0.85816
2045,0.910346
2046,0.692104
2047,0.706747
2048,0.854204
2052,0.837499
2053,0.688136
2054,0.730556
2055,0.658897
2058,0.791991
2059,0.7418
2060,0.589076
2063,0.797773
2064,0.864049
2065,0.987115
2066,0.908764
2070,0.409526
2073,0.915121
2076,0.858045
2077,0.084151
2078,0.846233
2082,0.918098
2084,0.667916
2086,0.628086
2088,0.941928
2090,0.843896
2091,0.842593
2095,0.721142
2097,0.859143
2101,0.832533
2102,0.493276
2105,0.723332
2106,0.622935
2107,0.960319
2110,0.653901
2113,1.02044
2114,0.710538
2115,0.770839
2118,0.761941
2119,0.768601
2120,0.774446
2122,0.665286
2128,0.85559
2129,0.812554
2132,0.880268
2136,0.781454
2139,0.948925
2140,0.61766
2141,0.473539
2142,0.790138
2143,0.765124
2146,0.513796
2147,0.799356
2148,0.625168
2151,0.605765
2153,0.822884
2154,0.93745
2156,0.432029
2161,0.944883
2162,0.660566
2163,0.935568
2164,0.684827
2165,0.968556
2168,1.0283
2169,0.555838
2175,0.918424
2176,0.878515
2177,0.790951
2178,0.50171
2182,0.892756
2184,0.566123
2191,0.826063
2193,0.871092
2194,0.764767
2196,0.920137
2198,0.793595
2199,0.772928
2200,0.684649
2202,0.933829
2209,0.915498
2213,0.0968893
2217,0.957221
2218,0.590617
2224,0.617366
2225,0.094241
2231,0.991354
2233,0.812063
2234,0.80709
2235,0.578784
2237,0.711445
2238,0.463265
2240,0.663731
2242,0.822778
2244,0.700855
2246,0.957561
2247,0.698667
2248,1.00566
2249,0.953719
2250,0.961492
2252,0.749214
2254,0.727323
2257,0.738847
2258,0.726505
2262,0.674391
2265,0.747911
2268,0.932793
2270,0.745437
2280,0.892264
2281,0.994364
2283,0.914615
2285,0.245868
2289,0.931956
2290,0.607291
2291,0.735569
2293,0.869897
2294,0.706078
2295,0.899242
2300,0.847083
2304,0.9214
2307,0.554972
2310,0.970861
2312,0.836646
2313,0.472926
2318,0.617883
2319,0.855004
2322,0.647983
2324,0.73147
2326,0.97345
2328,0.690492
2331,0.85481
2334,0.0337999
2335,0.780246
2336,0.775379
2339,0.936062
2340,0.874684
2341,0.981932
2344,0.99425
2349,0.966986
2352,0.95148
2353,0.843228
2357,0.529017
2362,0.722071
2364,0.651652
2365,0.612368
2366,0.713017
2367,0.636632
2368,0.874149
2370,0.989877
2373,0.776607
2375,0.580812
2376,0.996047
2377,0.931275
2382,0.991369
2384,0.742055
2385,0.736217
2388,0.770289
2389,0.519694
2390,0.796494
2391,0.753861
2393,0.955516
2396,0.819058
2397,0.597713
2398,1.03035
2399,0.694746
2400,0.782847
2401,0.402358
2402,0.820511
2404,0.562888
2406,0.939299
2408,0.612411
2409,0.898642
2410,0.758221
2411,0.738492
2413,0.800727
2415,0.849983
2417,0.790098
2422,0.899621
2423,0.514836
2424,0.884475
2426,0.949972
2429,0.786705
2430,0.616824
2432,0.577822
2433,0.885495
2436,0.980656
2437,0.9394
2438,0.865317
2439,0.791629
2440,0.597514
2444,0.671239
2445,0.514992
2446,0.553816
2454,0.833925
2455,0.690054
2456,0.961665
2458,0.461997
2459,0.470105
2460,0.590368
2461,0.835553
2462,0.687338
2464,0.679543
2465,0.837329
2467,0.964169
2468,0.908511
2474,0.656196
2480,0.593485
2481,0.653556
2484,0.73611
2485,0.677759
2486,0.806566
2487,0.754034
2491,0.919279
2493,0.786225
2496,0.919806
2497,0.921572
2501,0.744962
2504,0.683495
2505,0.593498
2506,0.689264
2508,0.723417
2509,0.556967
2513,0.613178
2516,0.787443
2520,0.724801
2521,0.59404
2523,0.863111
2524,0.818748
2526,1.00861
2528,0.811246
2529,0.894327
2530,0.879415
2531,0.948447
2532,0.954254
2536,0.746752
2537,0.715542
2540,0.950557
2541,0.655801
2542,0.753912
2543,0.456687
2546,0.523631
2547,0.675552
2550,0.747055
2551,0.902276
2555,0.789904
2556,0.898585
2558,0.885096
2559,0.984644
2560,0.879974
2562,0.989188
2563,-0.028824
2564,0.794878
2565,0.659596
2568,0.855874
2569,0.772922
2570,0.687511
2572,0.75491
2573,0.830339
2574,0.603165
2575,0.919841
2576,0.860738
2582,0.880426
2583,0.444738
2586,0.692023
2590,0.568852
2591,0.706114
2592,0.849827
2593,0.967876
2595,0.843389
2596,0.923481
2597,0.676782
2598,0.748876
2600,0.991512
2601,0.824509
2603,0.500669
2604,0.786593
2605,0.936664
2606,0.967843
2608,0.785985
2609,0.846978
2610,0.825043
2611,0.721498
2614,0.865136
2615,0.843725
2616,0.702653
2618,0.584213
2620,0.725583
2623,0.75727
2624,0.989667
2625,0.712485
2627,0.604671
2629,0.836201
2630,0.798568
2631,0.96173
2632,0.951607
2633,0.847565
2634,0.795371
2635,0.584123
2636,0.932398
2637,0.518765
2638,1.00909
2641,0.627498
2643,0.68533
2644,0.345717
2647,0.734732
2648,0.868843
2649,0.944799
2651,0.563776
2654,0.909778
2655,0.791904
2656,0.980996
2659,0.496743
2661,0.827472
2662,0.714991
2664,0.940655
2665,0.764057
2666,0.921288
2667,0.725532
2668,0.741929
2671,0.164772
2673,0.859758
2676,0.76697
2678,0.647553
2680,0.874664
2681,0.938562
2683,0.537035
2687,0.531054
2688,0.887079
2689,0.795456
2691,0.800858
2693,0.916295
2695,0.761886
2697,0.552928
2699,0.769266
2701,0.64189
2702,0.634317
2703,0.803072
2706,0.940549
2707,0.925322
2708,0.891026
2709,0.847424
2714,0.793058
2715,0.50161
2716,0.728087
2717,0.940669
2719,0.876704
2721,0.888517
2722,0.736679
2723,0.662246
2724,0.641834
2727,0.985598
2730,0.851378
2731,0.757789
2736,0.894936
2738,0.840957
2740,0.913096
2744,0.733168
2745,0.197888
2748,0.613994
2749,0.350131
2750,0.667231
2751,0.465653
2752,0.705778
2754,0.712734
2755,0.848181
2756,0.917507
2757,0.979057
2758,0.93103
2759,0.899378
2760,0.977046
2761,0.0558123
2762,0.784119
2763,0.682223
2764,0.723153
2765,0.902282
2768,0.627107
2769,0.174699
2770,0.382316
2776,0.916534
2778,0.997384
2788,0.676297
2789,0.750762
2791,0.78548
2792,0.511562
2793,0.917778
2797,0.69984
2799,0.91016
2800,0.922036
2801,0.636864
2805,0.834227
2806,0.525314
2807,0.0509236
2808,0.693321
2811,0.875414
2820,0.900287
2822,0.856772
2824,0.88081
2826,0.928481
2827,0.838758
2828,0.749366
2829,0.501485
2832,0.831238
2835,0.966399
2836,0.694667
2839,0.698564
2840,0.870014
2841,0.727057
2843,0.815005
2849,0.414552
2850,0.73088
2854,0.831266
2856,0.833585
2857,0.938465
2859,0.671317
2860,0.978198
2863,0.975989
2864,0.737546
2865,0.54691
2870,0.848267
2871,0.742969
2872,0.697705
2873,0.665475
2874,0.872408
2876,0.908453
2877,0.604893
2878,0.973354
2880,0.779734
2882,0.869861
2884,0.571379
2885,0.611513
2886,0.640429
2887,0.783809
2894,0.634416
2897,0.78376
2900,0.832849
2903,0.810367
2904,0.889183
2906,0.767143
2908,0.965683
2909,0.639849
2910,0.412358
2911,0.569088
2912,0.825574
2913,0.942397
2915,0.751315
2916,0.597265
2918,0.770703
2924,0.743668
2925,0.79501
2928,0.992297
2929,0.435614
2934,0.8873
2935,0.582548
2938,0.851884
2940,0.762083
2941,0.612601
2942,0.948777
2944,0.893787
2946,0.799952
2947,0.642051
2948,0.788624
2950,0.825414
2952,0.918622
2953,0.891142
2954,0.897605
2956,0.460816
2958,0.648736
2959,0.612031
2961,0.834155
2963,0.712675
2965,0.971637
2967,0.84141
2971,0.774466
2973,0.976784
2974,0.554136
2980,0.897573
2982,0.758771
2983,0.490317
2986,0.871228
2987,0.78359
2988,0.690775
2993,0.909018
2995,0.570528
2998,0.648105
3003,0.8404
3005,0.898867
3006,0.777244
3007,0.759958
3011,0.845001
3013,0.87407
3014,0.426834
3019,0.729613
3020,0.94788
3022,0.731005
3023,0.603071
3024,0.596554
3025,0.594182
3027,0.795591
3029,0.777005
3030,0.588189
3031,0.887095
3032,0.94394
3033,0.584809
3037,0.70915
3041,0.679925
3042,0.754058
3044,0.925007
3045,0.719502
3048,0.762909
3049,0.927978
3053,0.9198
3055,0.810916
3057,0.91467
3058,0.583885
3059,0.726154
3060,0.710039
3061,0.986435
3063,0.824038
3064,0.833766
3065,0.508658
3066,0.9001
3067,0.654808
3068,1.0086
3069,0.886167
3070,0.921528
3071,0.867355
3072,0.97405
3075,0.940895
3077,0.833396
3080,0.940192
3081,0.960889
3082,0.835716
3083,0.963759
3086,0.885974
3089,0.797433
3090,0.815658
3091,0.816373
3092,0.89043
3093,0.95992
3094,0.942227
3097,0.976439
3099,0.763435
3102,0.973249
3103,0.837235
3105,1.00921
3106,0.977442
3107,0.839075
3108,0.921854
3109,0.500225
3114,0.720687
3116,0.218783
3117,0.724008
3119,0.897687
3121,0.724201
3123,0.825192
3124,0.972485
3125,0.902067
3126,0.612396
3128,0.720798
3129,0.927425
3130,0.533463
3131,0.889632
3132,0.861578
3133,0.671643
3134,0.739182
3135,0.705606
3136,0.810222
3137,0.92436
3140,0.915633
3141,0.756513
3143,0.725593
3144,0.795992
3145,0.661901
3147,0.550556
3149,0.740285
3151,0.65798
3154,0.437751
3156,0.894658
3157,0.500178
3158,0.49028
3160,0.674861
3161,0.922159
3162,0.922708
3164,0.915185
3165,0.801288
3168,0.602462
3171,0.930688
3173,0.723084
3174,0.931819
3175,0.666875
3176,0.927174
3177,0.706026
3178,0.691311
3181,0.735034
3182,0.61263
3186,0.978246
3188,0.860168
3190,0.886252
3192,0.840072
3194,0.537633
3195,0.855775
3197,0.749898
3198,0.679972
3202,0.823912
3203,0.690527
3204,0.661352
3207,0.71141
3208,0.806049
3209,0.658165
3210,0.846782
3212,0.00246155
3213,0.84571
3214,0.81868
3219,0.651366
3222,0.64286
3224,0.482254
3227,0.642787
3229,0.668738
3230,0.667245
3231,0.781834
3232,0.679738
3233,0.876381
3234,0.984637
3235,0.749323
3237,0.842723
3238,0.902305
3239,0.990676
3240,1.00399
3241,0.841862
3242,0.855777
3243,0.890102
3244,0.780197
3255,0.734362
3256,0.938266
3257,0.716725
3258,0.848694
3259,0.632068
3260,0.798519
3262,0.916084
3263,0.918045
3264,0.724737
3266,0.867931
3267,0.892206
3268,0.650196
3271,0.572736
3274,0.750689
3275,0.957207
3276,0.817932
3277,0.773661
3278,0.423331
3279,0.82442
3280,0.953698
3281,0.718668
3282,0.727819
3283,0.67365
3284,0.647571
3288,0.718908
3290,0.987017
3292,0.70611
3293,0.733639
3295,0.991677
3296,0.790382
3297,0.506979
3299,0.81576
3300,0.821989
3301,0.902797
3307,0.828729
3308,0.618374
3309,0.97025
3311,0.749687
3312,0.0729569
3313,0.80045
3321,0.66328
3322,0.738303
3323,0.648934
3325,0.851127
3326,0.961923
3327,0.927735
3328,0.80644
3330,0.89204
3332,0.555618
3333,0.96617
3337,0.454062
3343,0.82927
3344,0.690495
3345,0.416251
3346,0.463393
3350,0.852917
3352,0.932909
3354,0.95713
3355,0.711367
3360,0.86374
3361,0.59002
3364,0.907095
3365,0.771628
3367,0.55722
3370,0.756088
3371,0.394257
3372,0.991753
3374,0.90966
3378,0.652122
3379,0.934304
3380,0.831949
3382,0.757984
3383,0.609882
3384,0.638216
3385,0.760224
3387,0.965873
3388,0.98509
3389,0.760042
3390,0.746249
3392,0.946042
3393,0.810437
3394,0.917485
3395,0.968343
3398,0.582559
3399,0.0591332
3400,0.915682
3403,0.790192
3405,0.809293
3406,0.875684
3407,0.493815
3408,0.813585
3410,0.627081
3414,0.533394
3417,0.97624
3418,0.961429
3421,0.688151
3422,0.919038
3426,0.906634
3427,0.842559
3435,0.658446
3436,0.97383
3437,0.791421
3438,0.800516
3439,0.326666
3442,0.976973
3443,0.943585
3444,0.724088
3445,0.787935
3449,0.581666
3450,0.553007
3451,0.863679
3452,0.936477
3453,0.796251
3456,0.394142
3457,0.764102
3458,0.670784
3459,0.622511
3462,0.652225
3466,0.694358
3471,0.66531
3472,0.631685
3474,0.921721
3475,0.941908
3477,0.89699
3478,0.935256
3479,0.790833
3480,0.595095
3482,0.498466
3485,0.600375
3487,0.939465
3488,0.0782123
3493,0.93227
3495,0.946951
3498,0.769523
3500,0.891206
3502,0.720341
3503,0.890152
3504,0.497906
3506,0.746513
3507,0.838286
3508,0.93158
3509,0.937142
3510,0.775744
3511,0.929525
3512,0.869521
3513,0.936951
3515,0.210014
3516,0.751688
3519,0.903555
3521,0.944796
3522,0.834808
3530,0.902371
3531,0.901592
3533,0.654793
3538,0.839554
3539,0.971525
3541,0.88767
3542,0.647553
3543,0.876352
3544,0.86902
3546,0.800133
3547,0.84066
3549,0.897311
3551,0.638459
3555,0.966428
3557,0.380999
3558,0.909947
3559,0.863133
3560,0.412157
3561,0.609385
3563,0.836594
3566,0.475773
