ID,PredictedProb
1184,0.786399
1187,0.786399
1189,0.786399
1190,0.863681
1193,0.539115
1194,0.933493
1196,0.786399
1202,0.786399
1203,0.472497
1206,0.786399
1209,0.933493
1211,0.5351
1212,0.844922
1215,0.863681
1216,0.449524
1220,0.863681
1222,0.920932
1223,0.863681
1224,0.786399
1227,0.715709
1229,0.546625
1230,0.856536
1233,0.933493
1236,0.669654
1242,0.863681
1245,0.632703
1246,0.933493
1249,0.786399
1250,0.896009
1253,0.933493
1258,0.786399
1259,0.669654
1262,0.933493
1263,0.863681
1265,0.933493
1266,0.786399
1267,0.669654
1268,0.933493
1269,0.669654
1270,0.786399
1271,0.566005
1272,0.933493
1276,0.863681
1277,0.786399
1279,0.539115
1280,0.933493
1283,0.786399
1285,0.786399
1286,0.863681
1290,0.786399
1293,0.786399
1295,0.606937
1297,0.933493
1299,0.863681
1300,0.933493
1301,0.710496
1302,0.933493
1303,0.786399
1304,0.863681
1305,0.715709
1306,0.786399
1307,0.786399
1308,0.933493
1309,0.710496
1312,0.786399
1313,0.786399
1314,0.786399
1316,0.710496
1318,0.695097
1319,0.786399
1320,0.786399
1322,0.972283
1323,0.632122
1325,0.756406
1329,0.710496
1330,0.863681
1334,0.786399
1337,0.933493
1340,0.64745
1341,0.844826
1342,0.669654
1347,0.539115
1349,0.669654
1350,0.851992
1355,0.786399
1356,0.539115
1357,0.519889
1358,0.710496
1359,0.786399
1361,0.665442
1363,0.449524
1366,0.786399
1367,0.933493
1370,0.933493
1375,0.933493
1377,0.933493
1379,0.786399
1381,0.669654
1382,0.786399
1385,0.710496
1387,0.449524
1389,0.669654
1392,0.866503
1393,0.669654
1395,0.863681
1396,0.635529
1399,0.669654
1400,0.449524
1401,0.786399
1402,0.933493
1405,0.632122
1407,0.521144
1409,0.933493
1413,0.449524
1414,0.539115
1415,0.628223
1417,0.710496
1421,0.539115
1422,0.863681
1423,0.710496
1425,0.786399
1426,0.538
1428,0.863681
1429,0.933493
1430,0.669654
1431,0.786399
1433,0.863681
1435,0.863681
1436,0.710496
1438,0.786399
1439,0.786399
1442,0.933493
1448,0.710496
1449,0.710496
1451,0.669654
1453,0.933493
1455,0.863681
1456,0.732256
1458,0.710496
1459,0.936654
1463,0.786399
1466,0.786399
1468,0.933493
1471,0.449524
1472,0.715709
1473,0.786399
1474,0.933493
1476,0.715709
1477,0.863681
1478,0.632122
1479,0.786399
1481,0.539115
1482,0.863681
1487,0.786399
1490,0.863681
1493,0.669654
1494,0.786399
1495,0.863681
1496,0.786399
1497,0.449524
1498,0.933493
1499,0.844826
1500,0.786399
1505,0.545977
1507,0.786399
1508,0.695097
1510,0.786399
1511,0.786399
1513,0.627536
1514,0.786399
1518,0.933493
1519,0.627385
1520,0.786399
1522,0.786399
1523,0.449524
1524,0.813709
1527,0.933493
1528,0.863681
1529,0.856074
1530,0.822431
1532,0.786399
1534,0.539115
1536,0.933493
1537,0.922121
1540,0.786399
1543,0.618814
1546,0.786399
1549,0.786399
1553,0.710496
1558,0.786399
1560,0.786399
1561,0.669654
1562,0.669654
1565,0.449524
1573,0.618814
1576,0.786399
1577,0.933493
1579,0.710496
1580,0.95185
1581,0.786399
1582,0.523869
1584,0.632122
1586,0.921025
1588,0.632122
1589,0.943815
1595,0.786399
1598,0.449524
1599,0.933493
1600,0.786399
1605,0.497361
1609,0.715709
1610,0.710496
1615,0.597566
1617,0.863681
1619,0.786399
1621,0.786399
1622,0.786399
1628,0.786399
1629,0.863681
1630,0.710496
1631,0.863681
1633,0.957337
1636,0.786399
1637,0.786399
1638,0.710496
1643,0.786399
1644,0.786399
1645,0.786399
1646,0.669654
1647,0.786399
1648,0.786399
1650,0.710496
1651,0.786399
1652,0.936654
1654,0.786399
1655,0.933493
1657,0.933493
1658,0.933493
1663,0.449524
1665,0.947665
1666,0.715709
1669,0.933493
1675,0.786399
1678,0.786399
1679,0.786399
1680,0.786399
1681,0.669654
1684,0.890494
1687,0.669654
1688,0.786399
1692,0.827436
1694,0.786399
1695,0.786399
1696,0.683275
1697,0.539115
1698,0.786399
1699,0.863681
1700,0.525845
1701,0.863681
1704,0.674512
1705,0.449524
1706,0.786399
1708,0.844826
1709,0.539115
1712,0.710496
1713,0.669654
1715,0.786399
1718,0.710496
1720,0.846092
1721,0.619923
1724,0.656983
1725,0.465534
1726,0.501496
1728,0.786399
1729,0.863681
1738,0.710496
1739,0.786399
1741,0.786399
1743,0.844826
1745,0.493816
1750,0.786399
1751,0.786399
1753,0.847615
1755,0.710496
1757,0.786399
1758,0.693564
1759,0.786399
1762,0.786399
1763,0.786399
1767,0.933493
1769,0.786399
1770,0.933493
1778,0.786399
1781,0.786399
1784,0.786399
1786,0.669654
1787,0.786399
1788,0.863681
1789,0.795762
1790,0.715709
1794,0.601361
1795,0.863681
1797,0.863681
1801,0.863681
1802,0.786399
1809,0.933493
1810,0.892307
1811,0.786399
1816,0.863681
1817,0.669654
1818,0.669654
1820,0.715709
1821,0.632122
1822,0.521144
1823,0.786399
1829,0.933493
1833,0.786399
1834,0.863681
1836,0.710496
1837,0.933493
1839,0.786399
1842,0.933493
1845,0.933493
1849,0.786399
1851,0.863681
1852,0.635529
1853,0.786399
1855,0.669654
1856,0.786399
1857,0.786399
1859,0.769785
1860,0.320782
1861,0.922736
1862,0.863681
1864,0.695097
1865,0.890494
1869,0.863681
1871,0.442192
1872,0.933493
1873,0.669654
1874,0.798456
1875,0.449524
1878,0.786399
1879,0.710496
1880,0.710496
1882,0.786399
1887,0.786399
1893,0.786399
1896,0.786399
1900,0.786399
1902,0.786399
1904,0.933493
1906,0.613329
1907,0.933493
1909,0.786399
1911,0.608948
1913,0.669654
1915,0.866503
1917,0.449524
1918,0.567673
1919,0.786399
1921,0.786399
1922,0.933493
1923,0.863681
1926,0.786399
1927,0.515436
1928,0.786399
1929,0.786399
1931,0.863681
1932,0.863681
1938,0.933493
1940,0.501325
1941,0.669654
1942,0.657227
1944,0.710496
1948,0.731896
1949,0.786399
1951,0.863681
1953,0.863681
1954,0.786399
1955,0.933493
1956,0.710496
1957,0.933493
1958,0.933493
1959,0.863681
1961,0.786399
1962,0.784944
1965,0.786399
1969,0.786399
1971,0.786399
1978,0.933493
1982,0.933493
1984,0.669654
1985,0.863681
1986,0.669654
1987,0.786399
1988,0.897257
1989,0.710496
1990,0.786399
1991,0.933493
1993,0.78474
1994,0.786399
1999,0.669654
2000,0.786399
2001,0.710496
2002,0.890494
2003,0.604631
2004,0.786399
2008,0.863681
2011,0.597566
2013,0.863681
2017,0.863681
2020,0.863681
2021,0.786399
2024,0.786399
2026,0.669654
2031,0.786399
2035,0.449524
2039,0.933493
2040,0.715709
2044,0.933493
2045,0.786399
2046,0.639487
2047,0.669654
2048,0.786399
2052,0.786399
2053,0.669654
2054,0.786399
2055,0.608948
2058,0.939671
2059,0.786399
2060,0.669654
2063,0.810267
2064,0.863681
2065,0.933493
2066,0.839129
2070,0.449524
2073,0.863681
2076,0.863681
2077,0.539115
2078,0.786399
2082,0.710496
2084,0.863681
2086,0.669654
2088,0.786399
2090,0.863681
2091,0.710496
2095,0.621479
2097,0.786399
2101,0.867787
2102,0.51675
2105,0.786399
2106,0.521144
2107,0.908618
2110,0.786399
2113,0.933493
2114,0.710496
2115,0.863681
2118,0.786399
2119,0.53772
2120,0.521144
2122,0.786399
2128,0.710496
2129,0.890494
2132,0.385237
2136,0.786399
2139,0.798184
2140,0.786399
2141,0.539115
2142,0.863681
2143,0.665442
2146,0.449524
2147,0.786399
2148,0.539115
2151,0.539115
2153,0.786399
2154,0.933493
2156,0.45442
2161,0.933493
2162,0.669654
2163,0.890494
2164,0.632122
2165,0.856074
2168,0.933493
2169,0.539115
2175,0.933493
2176,0.786399
2177,0.863681
2178,0.449524
2182,0.863681
2184,0.669654
2191,0.933493
2193,0.933493
2194,0.786399
2196,0.786399
2198,0.669654
2199,0.786399
2200,0.68872
2202,0.863681
2209,0.863681
2213,0.608948
2217,0.863681
2218,0.545931
2224,0.710496
2225,0.669654
2231,0.863681
2233,0.786399
2234,0.710496
2235,0.669654
2237,0.669654
2238,0.610242
2240,0.710496
2242,0.786399
2244,0.786399
2246,0.669654
2247,0.786399
2248,0.98774
2249,0.933493
2250,0.933493
2252,0.786399
2254,0.786399
2257,0.786399
2258,0.521144
2262,0.669654
2265,0.863681
2268,0.933493
2270,0.710496
2280,0.863681
2281,0.843789
2283,0.863681
2285,0.6196
2289,0.933493
2290,0.539115
2291,0.863681
2293,0.908934
2294,0.669654
2295,0.863681
2300,0.863681
2304,0.786399
2307,0.591181
2310,0.863681
2312,0.933493
2313,0.710496
2318,0.786399
2319,0.863681
2322,0.36135
2324,0.710496
2326,0.933493
2328,0.596966
2331,0.786399
2334,0.449524
2335,0.647281
2336,0.786399
2339,0.863681
2340,0.710496
2341,0.933493
2344,0.933493
2349,0.933493
2352,0.863681
2353,0.786399
2357,0.539115
2362,0.786399
2364,0.732256
2365,0.786399
2366,0.697941
2367,0.457594
2368,0.863681
2370,0.933493
2373,0.786399
2375,0.539115
2376,0.933493
2377,0.786399
2382,0.933493
2384,0.844826
2385,0.863681
2388,0.863681
2389,0.786399
2390,0.956317
2391,0.710496
2393,0.916043
2396,0.786399
2397,0.715709
2398,0.920932
2399,0.669654
2400,0.786399
2401,0.539115
2402,0.786399
2404,0.786399
2406,0.933493
2408,0.24851
2409,0.786399
2410,0.786399
2411,0.786399
2413,0.786399
2415,0.863681
2417,0.812575
2422,0.881968
2423,0.574861
2424,0.863681
2426,0.966669
2429,0.786399
2430,0.619449
2432,0.710496
2433,0.710496
2436,0.933493
2437,0.863681
2438,0.786399
2439,0.863681
2440,0.786399
2444,0.669654
2445,0.669654
2446,0.710496
2454,0.890494
2455,0.786399
2456,0.786399
2458,0.457101
2459,0.669654
2460,0.807053
2461,0.705443
2462,0.566926
2464,0.710496
2465,0.837602
2467,0.933493
2468,0.933493
2474,0.539115
2480,0.710496
2481,0.660549
2484,0.669654
2485,0.669654
2486,0.786399
2487,0.786399
2491,0.786399
2493,0.780325
2496,0.863681
2497,0.786399
2501,0.569305
2504,0.786399
2505,0.863681
2506,0.786399
2508,0.632122
2509,0.608948
2513,0.539115
2516,0.693321
2520,0.632122
2521,0.669654
2523,0.810267
2524,0.890494
2526,0.961977
2528,0.740569
2529,0.863681
2530,0.786399
2531,0.863681
2532,0.786399
2536,0.710496
2537,0.652979
2540,0.933493
2541,0.647016
2542,0.786399
2543,0.539115
2546,0.379943
2547,0.786399
2550,0.75618
2551,0.863681
2555,0.863681
2556,0.933493
2558,0.786399
2559,0.933493
2560,0.863681
2562,0.933493
2563,0.539115
2564,0.933493
2565,0.632122
2568,0.863681
2569,0.863681
2570,0.786399
2572,0.786399
2573,0.863681
2574,0.539115
2575,0.863681
2576,0.786399
2582,0.786399
2583,0.449524
2586,0.786399
2590,0.539115
2591,0.669654
2592,0.933493
2593,0.933493
2595,0.53222
2596,0.933493
2597,0.669654
2598,0.786399
2600,0.933493
2601,0.786399
2603,0.573293
2604,0.786399
2605,0.933493
2606,0.933493
2608,0.786399
2609,0.786399
2610,0.786399
2611,0.933493
2614,0.933493
2615,0.786399
2616,0.669654
2618,0.580296
2620,0.863681
2623,0.786399
2624,0.933493
2625,0.66217
2627,0.694527
2629,0.863681
2630,0.786399
2631,0.933493
2632,0.933493
2633,0.786399
2634,0.786399
2635,0.539115
2636,0.933493
2637,0.449524
2638,0.933493
2641,0.591181
2643,0.786399
2644,0.632122
2647,0.786399
2648,0.786399
2649,0.933493
2651,0.671843
2654,0.863681
2655,0.68872
2656,0.863681
2659,0.449524
2661,0.940567
2662,0.710496
2664,0.933493
2665,0.710496
2666,0.863681
2667,0.669654
2668,0.786399
2671,0.669654
2673,0.768052
2676,0.786399
2678,0.645695
2680,0.933493
2681,0.863681
2683,0.701768
2687,0.591181
2688,0.933493
2689,0.863681
2691,0.715709
2693,0.786399
2695,0.786399
2697,0.710496
2699,0.837602
2701,0.786399
2702,0.621087
2703,0.786399
2706,0.863681
2707,0.863681
2708,0.863681
2709,0.933493
2714,0.786399
2715,0.705443
2716,0.710496
2717,0.76685
2719,0.786399
2721,0.786399
2722,0.786399
2723,0.449524
2724,0.692514
2727,0.933493
2730,0.786399
2731,0.669654
2736,0.86625
2738,0.786399
2740,0.933493
2744,0.669654
2745,0.539115
2748,0.710496
2749,0.449524
2750,0.703863
2751,0.379591
2752,0.625713
2754,0.786399
2755,0.933493
2756,0.933493
2757,0.933493
2758,0.933493
2759,0.933493
2760,0.933493
2761,0.52261
2762,0.863681
2763,0.669654
2764,0.732256
2765,0.786399
2768,0.632122
2769,0.592634
2770,0.665442
2776,0.933493
2778,0.933493
2788,0.669654
2789,0.844826
2791,0.786399
2792,0.571515
2793,0.863681
2797,0.812575
2799,0.933493
2800,0.863681
2801,0.786399
2805,0.933493
2806,0.539115
2807,0.606079
2808,0.786399
2811,0.507953
2820,0.933493
2822,0.936654
2824,0.786399
2826,0.936654
2827,0.710496
2828,0.645235
2829,0.572495
2832,0.786399
2835,0.933493
2836,0.786399
2839,0.863681
2840,0.863681
2841,0.786399
2843,0.511255
2849,0.449524
2850,0.786399
2854,0.786399
2856,0.786399
2857,0.933493
2859,0.710496
2860,0.933493
2863,0.933493
2864,0.582951
2865,0.539115
2870,0.786399
2871,0.669654
2872,0.713413
2873,0.669654
2874,0.863681
2876,0.863681
2877,0.786399
2878,0.933493
2880,0.786399
2882,0.786399
2884,0.632298
2885,0.617731
2886,0.379591
2887,0.863681
2894,0.632122
2897,0.669654
2900,0.786399
2903,0.786399
2904,0.933493
2906,0.585367
2908,0.786399
2909,0.701886
2910,0.539115
2911,0.632122
2912,0.786399
2913,0.971636
2915,0.710496
2916,0.566005
2918,0.786399
2924,0.449524
2925,0.786399
2928,0.786399
2929,0.449524
2934,0.786399
2935,0.738031
2938,0.786399
2940,0.610242
2941,0.786399
2942,0.863681
2944,0.786399
2946,0.863681
2947,0.669654
2948,0.669654
2950,0.786399
2952,0.786399
2953,0.786399
2954,0.863681
2956,0.710496
2958,0.669654
2959,0.608948
2961,0.786399
2963,0.669654
2965,0.933493
2967,0.863681
2971,0.786399
2973,0.933493
2974,0.669654
2980,0.933493
2982,0.786399
2983,0.569305
2986,0.701768
2987,0.786399
2988,0.669654
2993,0.933493
2995,0.67454
2998,0.710496
3003,0.786399
3005,0.863681
3006,0.715709
3007,0.786399
3011,0.863681
3013,0.933493
3014,0.539115
3019,0.710496
3020,0.933493
3022,0.786399
3023,0.621479
3024,0.635108
3025,0.710496
3027,0.786399
3029,0.863681
3030,0.632122
3031,0.786399
3032,0.933493
3033,0.659704
3037,0.710496
3041,0.786399
3042,0.863681
3044,0.943949
3045,0.449524
3048,0.863681
3049,0.582603
3053,0.786399
3055,0.786399
3057,0.863681
3058,0.502409
3059,0.786399
3060,0.710496
3061,0.936654
3063,0.695097
3064,0.863681
3065,0.665722
3066,0.890494
3067,0.584217
3068,0.933493
3069,0.863681
3070,0.933493
3071,0.786399
3072,0.863681
3075,0.786399
3077,0.786399
3080,0.936654
3081,0.947665
3082,0.933493
3083,0.933493
3086,0.863681
3089,0.837602
3090,0.786399
3091,0.972025
3092,0.754494
3093,0.837592
3094,0.933493
3097,0.933493
3099,0.539115
3102,0.947665
3103,0.786399
3105,0.855607
3106,0.844579
3107,0.732256
3108,0.786399
3109,0.389179
3114,0.786399
3116,0.669654
3117,0.669654
3119,0.786399
3121,0.786399
3123,0.786399
3124,0.95185
3125,0.786399
3126,0.653918
3128,0.786399
3129,0.786399
3130,0.596966
3131,0.936654
3132,0.890494
3133,0.786399
3134,0.786399
3135,0.710496
3136,0.669654
3137,0.914269
3140,0.786399
3141,0.786399
3143,0.786399
3144,0.933493
3145,0.746489
3147,0.558167
3149,0.786399
3151,0.786399
3154,0.501496
3156,0.933493
3157,0.54477
3158,0.539115
3160,0.608948
3161,0.933493
3162,0.933493
3164,0.933493
3165,0.669654
3168,0.786399
3171,0.786399
3173,0.786399
3174,0.863681
3175,0.607535
3176,0.933493
3177,0.669654
3178,0.786399
3181,0.669654
3182,0.72559
3186,0.933493
3188,0.710496
3190,0.669654
3192,0.786399
3194,0.786399
3195,0.732256
3197,0.786399
3198,0.863681
3202,0.732256
3203,0.604205
3204,0.786399
3207,0.786399
3208,0.669654
3209,0.627385
3210,0.933493
3212,0.539115
3213,0.710496
3214,0.715709
3219,0.539115
3222,0.863681
3224,0.449524
3227,0.786399
3229,0.539115
3230,0.539115
3231,0.914789
3232,0.449524
3233,0.786399
3234,0.933493
3235,0.669654
3237,0.786399
3238,0.933493
3239,0.619398
3240,0.933493
3241,0.786399
3242,0.786399
3243,0.933493
3244,0.740078
3255,0.710496
3256,0.933493
3257,0.459348
3258,0.933493
3259,0.429757
3260,0.865408
3262,0.890494
3263,0.848852
3264,0.710496
3266,0.786399
3267,0.786399
3268,0.669654
3271,0.786399
3274,0.539115
3275,0.947665
3276,0.803963
3277,0.786399
3278,0.604934
3279,0.942713
3280,0.863681
3281,0.786399
3282,0.710496
3283,0.786399
3284,0.786399
3288,0.786399
3290,0.985943
3292,0.710496
3293,0.669654
3295,0.933493
3296,0.698616
3297,0.539115
3299,0.863681
3300,0.786399
3301,0.786399
3307,0.786399
3308,0.669654
3309,0.924047
3311,0.632122
3312,0.449524
3313,0.710496
3321,0.786399
3322,0.786399
3323,0.608948
3325,0.863681
3326,0.933493
3327,0.863681
3328,0.786399
3330,0.786399
3332,0.669654
3333,0.848418
3337,0.580757
3343,0.863681
3344,0.710496
3345,0.449524
3346,0.786399
3350,0.658684
3352,0.863681
3354,0.786399
3355,0.715709
3360,0.786399
3361,0.627882
3364,0.786399
3365,0.786399
3367,0.482226
3370,0.786399
3371,0.539115
3372,0.933493
3374,0.933493
3378,0.517659
3379,0.933493
3380,0.786399
3382,0.786399
3383,0.715709
3384,0.669654
3385,0.786399
3387,0.933493
3388,0.933493
3389,0.786399
3390,0.669654
3392,0.863681
3393,0.933493
3394,0.933493
3395,0.933493
3398,0.786399
3399,0.562136
3400,0.933493
3403,0.786399
3405,0.710496
3406,0.863681
3407,0.669654
3408,0.786399
3410,0.786399
3414,0.68833
3417,0.933493
3418,0.933493
3421,0.608948
3422,0.933493
3426,0.786399
3427,0.863681
3435,0.786399
3436,0.933493
3437,0.786399
3438,0.786399
3439,0.449524
3442,0.933493
3443,0.844302
3444,0.786399
3445,0.832682
3449,0.481567
3450,0.669654
3451,0.786399
3452,0.933493
3453,0.669654
3456,0.449524
3457,0.786399
3458,0.604934
3459,0.669654
3462,0.524733
3466,0.863681
3471,0.581185
3472,0.786399
3474,0.786399
3475,0.933493
3477,0.863681
3478,0.936654
3479,0.786399
3480,0.710496
3482,0.626264
3485,0.608077
3487,0.863681
3488,0.474948
3493,0.786399
3495,0.933493
3498,0.786399
3500,0.933493
3502,0.618894
3503,0.863681
3504,0.449524
3506,0.710496
3507,0.786399
3508,0.936654
3509,0.810451
3510,0.710496
3511,0.933493
3512,0.786399
3513,0.933493
3515,0.715709
3516,0.933493
3519,0.863681
3521,0.786399
3522,0.786399
3530,0.786399
3531,0.933493
3533,0.786399
3538,0.786399
3539,0.863681
3541,0.933493
3542,0.786399
3543,0.669654
3544,0.863681
3546,0.669654
3547,0.786399
3549,0.933493
3551,0.669654
3555,0.933493
3557,0.424103
3558,0.933493
3559,0.786399
3560,0.539115
3561,0.669654
3563,0.786399
3566,0.589946
3572,0.786399
3574,0.539115
